Fecha,Cliente,Operador,Plan tarifario,Direccion,Tipo de llamada,Estado,Numero de llamadas,Duracion total (s),Duracion con espera (s),Espera total (s),Duracion por llamada (s),Espera por llamada (s)
2019-10-15,166916,906408,A,Saliente,Interna,Contestada,2,82,99,17,41.0,8.5
2019-10-15,166916,906406,A,Saliente,Interna,Contestada,4,147,156,9,36.75,2.25
2019-10-15,166916,906398,A,Entrante,Externa,Contestada,1,87,113,26,87.0,26.0
2019-10-15,166916,906406,A,Entrante,Externa,Contestada,19,2180,2709,529,114.74,27.84
2019-10-15,166916,906404,A,Saliente,Interna,Contestada,1,66,68,2,66.0,2.0
2019-10-15,166916,906404,A,Saliente,Externa,Contestada,9,927,1073,146,103.0,16.22
2019-10-15,166916,906400,A,Entrante,Externa,Contestada,7,607,797,190,86.71,27.14
2019-10-15,166916,906402,A,Entrante,Externa,Contestada,1,117,152,35,117.0,35.0
2019-10-15,166916,906400,A,Saliente,Externa,Contestada,11,837,868,31,76.09,2.82
2019-10-15,166916,906400,A,Saliente,Interna,Contestada,2,40,49,9,20.0,4.5
2019-10-15,166916,906400,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-10-16,166916,906404,A,Entrante,Externa,Contestada,15,3122,3504,382,208.13,25.47
2019-10-16,166916,906404,A,Saliente,Interna,Contestada,2,145,165,20,72.5,10.0
2019-10-16,166916,906400,A,Saliente,Externa,Perdida,1,0,9,9,0.0,9.0
2019-10-16,166916,906406,A,Saliente,Interna,Perdida,2,0,12,12,0.0,6.0
2019-10-16,166916,906392,A,Entrante,Externa,Contestada,6,155,227,72,25.83,12.0
2019-10-16,166916,906412,A,Entrante,Externa,Contestada,1,48,65,17,48.0,17.0
2019-10-16,166916,906404,A,Saliente,Externa,Perdida,7,0,120,120,0.0,17.14
2019-10-16,166916,906398,A,Entrante,Externa,Contestada,3,545,616,71,181.67,23.67
2019-10-16,166916,906408,A,Entrante,Externa,Contestada,12,1185,1472,287,98.75,23.92
2019-10-16,166916,,A,Entrante,Externa,Perdida,8,0,102,102,0.0,12.75
2019-10-16,166916,906406,A,Saliente,Externa,Contestada,20,1651,1839,188,82.55,9.4
2019-10-16,166916,906392,A,Entrante,Externa,Perdida,5,327,397,70,65.4,14.0
2019-10-16,166916,906410,A,Entrante,Externa,Perdida,1,35,61,26,35.0,26.0
2019-10-16,166916,906392,A,Saliente,Interna,Perdida,9,0,114,114,0.0,12.67
2019-10-16,166916,906408,A,Saliente,Externa,Contestada,2,53,66,13,26.5,6.5
2019-10-16,166916,906400,A,Saliente,Externa,Contestada,4,333,396,63,83.25,15.75
2019-10-16,166916,906406,A,Entrante,Externa,Contestada,16,2023,2413,390,126.44,24.38
2019-10-16,166916,906408,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-16,166916,906410,A,Entrante,Externa,Contestada,11,523,816,293,47.55,26.64
2019-10-16,166916,906404,A,Saliente,Externa,Contestada,7,859,955,96,122.71,13.71
2019-10-16,166916,906406,A,Saliente,Externa,Perdida,1,0,10,10,0.0,10.0
2019-10-16,166916,906400,A,Entrante,Externa,Contestada,4,575,677,102,143.75,25.5
2019-10-16,166916,906412,A,Saliente,Interna,Perdida,2,0,9,9,0.0,4.5
2019-10-16,166916,906412,A,Entrante,Externa,Perdida,5,252,350,98,50.4,19.6
2019-10-16,166916,906406,A,Saliente,Interna,Contestada,2,47,52,5,23.5,2.5
2019-10-16,166916,906408,A,Saliente,Externa,Perdida,1,0,13,13,0.0,13.0
2019-10-17,166916,906404,A,Entrante,Externa,Contestada,12,1210,1546,336,100.83,28.0
2019-10-17,166916,906400,A,Saliente,Externa,Contestada,2,75,96,21,37.5,10.5
2019-10-17,166916,906404,A,Saliente,Externa,Perdida,9,0,142,142,0.0,15.78
2019-10-17,166916,906406,A,Entrante,Externa,Contestada,16,1744,2200,456,109.0,28.5
2019-10-17,166916,906404,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-17,166916,906406,A,Saliente,Externa,Contestada,16,1368,1538,170,85.5,10.62
2019-10-17,166916,906406,A,Saliente,Externa,Perdida,1,0,60,60,0.0,60.0
2019-10-17,166916,906408,A,Entrante,Externa,Contestada,9,912,1134,222,101.33,24.67
2019-10-17,166916,906400,A,Saliente,Interna,Contestada,2,101,109,8,50.5,4.0
2019-10-17,166916,906412,A,Saliente,Interna,Perdida,1,0,24,24,0.0,24.0
2019-10-17,166916,906410,A,Entrante,Externa,Perdida,1,28,55,27,28.0,27.0
2019-10-17,166916,906408,A,Saliente,Interna,Contestada,2,133,142,9,66.5,4.5
2019-10-17,166916,906406,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-17,166916,906404,A,Saliente,Externa,Contestada,13,1244,1400,156,95.69,12.0
2019-10-17,166916,906400,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-10-17,166916,906406,A,Saliente,Interna,Contestada,2,41,46,5,20.5,2.5
2019-10-17,166916,906398,A,Entrante,Externa,Contestada,3,248,307,59,82.67,19.67
2019-10-17,166916,906400,A,Entrante,Externa,Contestada,6,387,556,169,64.5,28.17
2019-10-17,166916,906410,A,Entrante,Externa,Contestada,4,184,258,74,46.0,18.5
2019-10-17,166916,,A,Entrante,Externa,Perdida,6,0,143,143,0.0,23.83
2019-10-18,166916,906410,A,Entrante,Externa,Contestada,6,240,378,138,40.0,23.0
2019-10-18,166916,906412,A,Saliente,Interna,Perdida,2,0,13,13,0.0,6.5
2019-10-18,166916,906392,A,Saliente,Interna,Perdida,8,0,130,130,0.0,16.25
2019-10-18,166916,,A,Entrante,Externa,Perdida,8,0,171,171,0.0,21.38
2019-10-18,166916,906412,A,Entrante,Externa,Contestada,1,108,121,13,108.0,13.0
2019-10-18,166916,906404,A,Saliente,Externa,Perdida,1,0,46,46,0.0,46.0
2019-10-18,166916,906404,A,Entrante,Externa,Contestada,16,2682,3110,428,167.62,26.75
2019-10-18,166916,906406,A,Saliente,Interna,Contestada,6,103,162,59,17.17,9.83
2019-10-18,166916,906406,A,Saliente,Externa,Perdida,6,0,205,205,0.0,34.17
2019-10-18,166916,906412,A,Saliente,Externa,Contestada,1,7,10,3,7.0,3.0
2019-10-18,166916,906400,A,Saliente,Externa,Contestada,1,51,68,17,51.0,17.0
2019-10-18,166916,906400,A,Saliente,Interna,Contestada,3,79,91,12,26.33,4.0
2019-10-18,166916,906404,A,Saliente,Interna,Contestada,2,102,113,11,51.0,5.5
2019-10-18,166916,906406,A,Entrante,Externa,Contestada,8,938,1111,173,117.25,21.62
2019-10-18,166916,906400,A,Entrante,Externa,Contestada,4,232,350,118,58.0,29.5
2019-10-18,166916,906412,A,Entrante,Externa,Perdida,2,35,77,42,17.5,21.0
2019-10-18,166916,906398,A,Entrante,Externa,Contestada,3,388,457,69,129.33,23.0
2019-10-18,166916,906404,A,Saliente,Externa,Contestada,10,901,1075,174,90.1,17.4
2019-10-18,166916,906406,A,Saliente,Externa,Contestada,12,996,1108,112,83.0,9.33
2019-10-19,166916,906412,A,Entrante,Externa,Contestada,1,13,28,15,13.0,15.0
2019-10-21,166916,906406,A,Saliente,Externa,Contestada,10,780,869,89,78.0,8.9
2019-10-21,166916,906412,A,Saliente,Interna,Contestada,1,31,43,12,31.0,12.0
2019-10-21,166916,906408,A,Saliente,Interna,Contestada,2,39,54,15,19.5,7.5
2019-10-21,166916,906396,A,Entrante,Externa,Contestada,2,125,198,73,62.5,36.5
2019-10-21,166916,906404,A,Saliente,Externa,Contestada,10,1188,1314,126,118.8,12.6
2019-10-21,166916,906400,A,Entrante,Externa,Contestada,2,113,165,52,56.5,26.0
2019-10-21,166916,906394,A,Saliente,Externa,Perdida,1,0,8,8,0.0,8.0
2019-10-21,166916,,A,Entrante,Externa,Perdida,3,0,22,22,0.0,7.33
2019-10-21,166916,906400,A,Saliente,Interna,Contestada,3,61,70,9,20.33,3.0
2019-10-21,166916,906400,A,Saliente,Externa,Contestada,3,352,368,16,117.33,5.33
2019-10-21,166916,906412,A,Saliente,Interna,Perdida,2,0,2,2,0.0,1.0
2019-10-21,166916,906392,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-21,166916,906404,A,Entrante,Externa,Contestada,11,1956,2250,294,177.82,26.73
2019-10-21,166916,906406,A,Entrante,Externa,Contestada,10,984,1251,267,98.4,26.7
2019-10-21,166916,906396,A,Saliente,Interna,Contestada,3,141,158,17,47.0,5.67
2019-10-21,166916,906394,A,Saliente,Interna,Contestada,3,71,79,8,23.67,2.67
2019-10-21,166916,906400,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-10-21,166916,906410,A,Entrante,Externa,Contestada,6,471,585,114,78.5,19.0
2019-10-21,166916,906406,A,Saliente,Externa,Perdida,2,0,6,6,0.0,3.0
2019-10-21,166916,906406,A,Saliente,Interna,Contestada,2,42,63,21,21.0,10.5
2019-10-21,166916,906404,A,Saliente,Externa,Perdida,4,0,169,169,0.0,42.25
2019-10-21,166916,906396,A,Saliente,Externa,Contestada,1,52,55,3,52.0,3.0
2019-10-21,166916,906408,A,Entrante,Externa,Contestada,1,88,106,18,88.0,18.0
2019-10-21,166916,906406,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-21,166916,906396,A,Saliente,Interna,Perdida,3,0,31,31,0.0,10.33
2019-10-22,166916,906406,A,Saliente,Externa,Perdida,4,0,35,35,0.0,8.75
2019-10-22,166916,906396,A,Saliente,Interna,Contestada,1,153,155,2,153.0,2.0
2019-10-22,166916,906400,A,Saliente,Interna,Contestada,2,100,105,5,50.0,2.5
2019-10-22,166916,906404,A,Entrante,Externa,Contestada,10,2335,2567,232,233.5,23.2
2019-10-22,166916,906406,A,Saliente,Externa,Contestada,19,1553,1698,145,81.74,7.63
2019-10-22,166916,906406,A,Saliente,Interna,Perdida,6,0,74,74,0.0,12.33
2019-10-22,166916,906400,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-22,166916,906400,A,Saliente,Externa,Contestada,8,491,558,67,61.38,8.38
2019-10-22,166916,906400,A,Entrante,Externa,Contestada,5,777,936,159,155.4,31.8
2019-10-22,166916,906394,A,Saliente,Externa,Perdida,1,0,18,18,0.0,18.0
2019-10-22,166916,906400,A,Saliente,Externa,Perdida,2,0,32,32,0.0,16.0
2019-10-22,166916,906404,A,Entrante,Externa,Perdida,1,18,52,34,18.0,34.0
2019-10-22,166916,906404,A,Saliente,Externa,Contestada,4,420,468,48,105.0,12.0
2019-10-22,166916,906396,A,Entrante,Externa,Contestada,1,44,74,30,44.0,30.0
2019-10-22,166916,906394,A,Entrante,Externa,Contestada,2,311,368,57,155.5,28.5
2019-10-22,166916,906404,A,Saliente,Interna,Contestada,1,17,19,2,17.0,2.0
2019-10-22,166916,906394,A,Saliente,Externa,Contestada,3,239,269,30,79.67,10.0
2019-10-22,166916,,A,Entrante,Externa,Perdida,7,0,80,80,0.0,11.43
2019-10-22,166916,906408,A,Entrante,Externa,Contestada,4,681,760,79,170.25,19.75
2019-10-22,166916,906410,A,Entrante,Externa,Contestada,8,386,615,229,48.25,28.62
2019-10-22,166916,906406,A,Saliente,Interna,Contestada,3,86,101,15,28.67,5.0
2019-10-22,166916,906406,A,Entrante,Externa,Contestada,12,1236,1493,257,103.0,21.42
2019-10-22,166916,906408,A,Saliente,Interna,Contestada,1,34,37,3,34.0,3.0
2019-10-22,166916,906398,A,Entrante,Externa,Contestada,2,178,227,49,89.0,24.5
2019-10-22,166916,906394,A,Saliente,Interna,Contestada,9,237,268,31,26.33,3.44
2019-10-23,166916,906400,A,Entrante,Sin dato,Contestada,1,81,110,29,81.0,29.0
2019-10-23,166916,906406,A,Saliente,Externa,Perdida,5,0,40,40,0.0,8.0
2019-10-23,166916,906396,A,Saliente,Externa,Perdida,3,0,11,11,0.0,3.67
2019-10-23,166916,906404,A,Entrante,Externa,Contestada,10,2030,2256,226,203.0,22.6
2019-10-23,166916,906394,A,Saliente,Interna,Contestada,12,411,475,64,34.25,5.33
2019-10-23,166916,906394,A,Entrante,Externa,Contestada,3,715,801,86,238.33,28.67
2019-10-23,166916,906394,A,Saliente,Interna,Perdida,7,0,28,28,0.0,4.0
2019-10-23,166916,906396,A,Saliente,Interna,Contestada,3,309,334,25,103.0,8.33
2019-10-23,166916,906396,A,Saliente,Externa,Contestada,1,58,60,2,58.0,2.0
2019-10-23,166916,906400,A,Saliente,Interna,Contestada,2,54,62,8,27.0,4.0
2019-10-23,166916,906396,A,Entrante,Externa,Contestada,5,486,618,132,97.2,26.4
2019-10-23,166916,906396,A,Saliente,Interna,Perdida,1,0,15,15,0.0,15.0
2019-10-23,166916,906406,A,Entrante,Externa,Contestada,12,2053,2380,327,171.08,27.25
2019-10-23,166916,,A,Entrante,Externa,Perdida,10,0,185,185,0.0,18.5
2019-10-23,166916,906410,A,Entrante,Externa,Contestada,5,376,481,105,75.2,21.0
2019-10-23,166916,906408,A,Entrante,Externa,Contestada,9,1861,2083,222,206.78,24.67
2019-10-23,166916,906408,A,Saliente,Interna,Contestada,1,92,94,2,92.0,2.0
2019-10-23,166916,906406,A,Saliente,Interna,Contestada,3,86,93,7,28.67,2.33
2019-10-23,166916,906404,A,Saliente,Externa,Contestada,8,1298,1369,71,162.25,8.88
2019-10-23,166916,906406,A,Saliente,Interna,Perdida,3,0,16,16,0.0,5.33
2019-10-23,166916,906394,A,Saliente,Externa,Contestada,5,1184,1221,37,236.8,7.4
2019-10-23,166916,906400,A,Saliente,Externa,Contestada,3,371,384,13,123.67,4.33
2019-10-23,166916,906404,A,Saliente,Interna,Contestada,1,110,120,10,110.0,10.0
2019-10-23,166916,906398,A,Entrante,Externa,Contestada,5,667,786,119,133.4,23.8
2019-10-23,166916,906406,A,Saliente,Externa,Contestada,16,2703,2783,80,168.94,5.0
2019-10-23,166916,906404,A,Saliente,Externa,Perdida,2,0,95,95,0.0,47.5
2019-10-23,166916,906400,A,Entrante,Externa,Contestada,3,382,464,82,127.33,27.33
2019-10-24,166916,906402,A,Entrante,Externa,Contestada,1,171,196,25,171.0,25.0
2019-10-24,166916,906400,A,Saliente,Externa,Contestada,6,542,565,23,90.33,3.83
2019-10-24,166916,906398,A,Saliente,Interna,Contestada,1,6,10,4,6.0,4.0
2019-10-24,166916,,A,Entrante,Externa,Perdida,12,0,365,365,0.0,30.42
2019-10-24,166916,906406,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-10-24,166916,906406,A,Saliente,Externa,Perdida,11,0,169,169,0.0,15.36
2019-10-24,166916,906394,A,Saliente,Interna,Perdida,5,0,29,29,0.0,5.8
2019-10-24,166916,906394,A,Saliente,Interna,Contestada,5,299,320,21,59.8,4.2
2019-10-24,166916,906398,A,Saliente,Externa,Contestada,1,43,44,1,43.0,1.0
2019-10-24,166916,906396,A,Saliente,Interna,Contestada,6,155,190,35,25.83,5.83
2019-10-24,166916,906394,A,Entrante,Externa,Contestada,1,98,123,25,98.0,25.0
2019-10-24,166916,906406,A,Saliente,Externa,Contestada,27,2005,2153,148,74.26,5.48
2019-10-24,166916,906394,A,Saliente,Externa,Contestada,4,5930,5973,43,1482.5,10.75
2019-10-24,166916,906410,A,Entrante,Externa,Contestada,9,587,808,221,65.22,24.56
2019-10-24,166916,906400,A,Saliente,Interna,Perdida,4,0,17,17,0.0,4.25
2019-10-24,166916,906398,A,Entrante,Externa,Contestada,1,111,128,17,111.0,17.0
2019-10-24,166916,906400,A,Saliente,Externa,Perdida,1,0,6,6,0.0,6.0
2019-10-24,166916,906400,A,Saliente,Interna,Contestada,5,252,266,14,50.4,2.8
2019-10-24,166916,906408,A,Entrante,Externa,Contestada,2,236,282,46,118.0,23.0
2019-10-24,166916,906404,A,Saliente,Externa,Contestada,10,716,808,92,71.6,9.2
2019-10-24,166916,906400,A,Entrante,Externa,Contestada,5,558,676,118,111.6,23.6
2019-10-24,166916,906404,A,Entrante,Externa,Contestada,7,700,842,142,100.0,20.29
2019-10-24,166916,906408,A,Saliente,Interna,Contestada,1,22,31,9,22.0,9.0
2019-10-24,166916,906406,A,Entrante,Externa,Contestada,4,336,437,101,84.0,25.25
2019-10-24,166916,906396,A,Saliente,Interna,Perdida,4,0,0,0,0.0,0.0
2019-10-24,166916,906396,A,Entrante,Externa,Contestada,3,363,461,98,121.0,32.67
2019-10-24,166916,906406,A,Saliente,Interna,Contestada,5,211,229,18,42.2,3.6
2019-10-25,166916,906404,A,Entrante,Externa,Contestada,13,2626,2970,344,202.0,26.46
2019-10-25,166916,906394,A,Saliente,Externa,Contestada,2,209,232,23,104.5,11.5
2019-10-25,166916,906394,A,Saliente,Interna,Perdida,5,0,19,19,0.0,3.8
2019-10-25,166916,906408,A,Entrante,Externa,Contestada,8,1269,1500,231,158.62,28.88
2019-10-25,166916,906392,A,Saliente,Interna,Perdida,1,0,13,13,0.0,13.0
2019-10-25,166916,906408,A,Entrante,Externa,Perdida,1,61,122,61,61.0,61.0
2019-10-25,166916,928282,A,Saliente,Interna,Perdida,1,0,6,6,0.0,6.0
2019-10-25,166916,906400,A,Entrante,Externa,Contestada,4,297,385,88,74.25,22.0
2019-10-25,166916,906412,A,Saliente,Externa,Perdida,1,0,8,8,0.0,8.0
2019-10-25,166916,906404,A,Entrante,Externa,Perdida,1,0,35,35,0.0,35.0
2019-10-25,166916,906404,A,Saliente,Interna,Contestada,2,116,122,6,58.0,3.0
2019-10-25,166916,906394,A,Saliente,Interna,Contestada,5,39,67,28,7.8,5.6
2019-10-25,166916,906396,A,Saliente,Interna,Contestada,3,317,333,16,105.67,5.33
2019-10-25,166916,906400,A,Saliente,Interna,Contestada,2,62,70,8,31.0,4.0
2019-10-25,166916,906406,A,Saliente,Externa,Perdida,8,0,81,81,0.0,10.12
2019-10-25,166916,,A,Entrante,Externa,Perdida,13,0,309,309,0.0,23.77
2019-10-25,166916,906408,A,Saliente,Interna,Contestada,1,81,89,8,81.0,8.0
2019-10-25,166916,928284,A,Saliente,Interna,Perdida,2,0,11,11,0.0,5.5
2019-10-25,166916,906406,A,Saliente,Externa,Contestada,6,340,382,42,56.67,7.0
2019-10-25,166916,906404,A,Saliente,Externa,Contestada,4,476,549,73,119.0,18.25
2019-10-25,166916,906400,A,Saliente,Externa,Contestada,7,405,488,83,57.86,11.86
2019-10-25,166916,906406,A,Saliente,Interna,Contestada,2,51,67,16,25.5,8.0
2019-10-25,166916,906396,A,Saliente,Interna,Perdida,2,0,36,36,0.0,18.0
2019-10-25,166916,906400,A,Saliente,Externa,Perdida,2,0,32,32,0.0,16.0
2019-10-25,166916,906406,A,Saliente,Interna,Perdida,1,0,19,19,0.0,19.0
2019-10-25,166916,906394,A,Saliente,Externa,Perdida,3,0,11,11,0.0,3.67
2019-10-25,166916,906400,A,Entrante,Externa,Perdida,1,21,49,28,21.0,28.0
2019-10-25,166916,906400,A,Saliente,Interna,Perdida,3,0,11,11,0.0,3.67
2019-10-25,166916,906410,A,Saliente,Interna,Perdida,2,0,34,34,0.0,17.0
2019-10-25,166916,906406,A,Entrante,Externa,Contestada,13,1056,1427,371,81.23,28.54
2019-10-28,166916,906396,A,Saliente,Interna,Contestada,3,216,224,8,72.0,2.67
2019-10-28,166916,906394,A,Entrante,Externa,Contestada,3,700,756,56,233.33,18.67
2019-10-28,166916,906398,A,Saliente,Interna,Contestada,1,57,61,4,57.0,4.0
2019-10-28,166916,906408,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-28,166916,906394,A,Saliente,Externa,Perdida,1,0,32,32,0.0,32.0
2019-10-28,166916,,A,Entrante,Externa,Perdida,13,0,179,179,0.0,13.77
2019-10-28,166916,906394,A,Saliente,Interna,Perdida,1,0,13,13,0.0,13.0
2019-10-28,166916,906404,A,Entrante,Externa,Contestada,10,1296,1564,268,129.6,26.8
2019-10-28,166916,906408,A,Entrante,Externa,Contestada,13,1094,1560,466,84.15,35.85
2019-10-28,166916,906394,A,Saliente,Interna,Contestada,10,163,188,25,16.3,2.5
2019-10-28,166916,906394,A,Saliente,Externa,Contestada,1,102,115,13,102.0,13.0
2019-10-28,166916,906406,A,Entrante,Externa,Contestada,10,720,1040,320,72.0,32.0
2019-10-28,166916,906406,A,Saliente,Externa,Contestada,15,1194,1357,163,79.6,10.87
2019-10-28,166916,906404,A,Saliente,Interna,Perdida,3,0,0,0,0.0,0.0
2019-10-28,166916,906404,A,Saliente,Externa,Perdida,7,0,163,163,0.0,23.29
2019-10-28,166916,906396,A,Saliente,Externa,Contestada,2,107,116,9,53.5,4.5
2019-10-28,166916,906404,A,Saliente,Externa,Contestada,15,1565,1759,194,104.33,12.93
2019-10-28,166916,906406,A,Saliente,Externa,Perdida,5,0,53,53,0.0,10.6
2019-10-29,166916,906406,A,Entrante,Externa,Contestada,15,1725,2104,379,115.0,25.27
2019-10-29,166916,906406,A,Saliente,Interna,Contestada,2,102,106,4,51.0,2.0
2019-10-29,166916,906406,A,Saliente,Externa,Contestada,9,547,641,94,60.78,10.44
2019-10-29,166916,906404,A,Saliente,Externa,Contestada,10,856,963,107,85.6,10.7
2019-10-29,166916,906398,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-29,166916,906404,A,Entrante,Externa,Perdida,1,0,45,45,0.0,45.0
2019-10-29,166916,906406,A,Saliente,Interna,Perdida,2,0,27,27,0.0,13.5
2019-10-29,166916,,A,Entrante,Externa,Perdida,13,0,509,509,0.0,39.15
2019-10-29,166916,906394,A,Saliente,Interna,Contestada,8,220,241,21,27.5,2.62
2019-10-29,166916,906406,A,Saliente,Externa,Perdida,1,0,5,5,0.0,5.0
2019-10-29,166916,906404,A,Entrante,Externa,Contestada,11,1327,1635,308,120.64,28.0
2019-10-29,166916,906394,A,Saliente,Externa,Perdida,2,0,53,53,0.0,26.5
2019-10-29,166916,906396,A,Entrante,Externa,Contestada,5,202,394,192,40.4,38.4
2019-10-29,166916,906396,A,Saliente,Externa,Contestada,1,65,68,3,65.0,3.0
2019-10-29,166916,906396,A,Saliente,Interna,Contestada,1,78,80,2,78.0,2.0
2019-10-29,166916,906398,A,Entrante,Externa,Contestada,1,31,64,33,31.0,33.0
2019-10-29,166916,906408,A,Entrante,Externa,Contestada,4,985,1069,84,246.25,21.0
2019-10-29,166916,906404,A,Saliente,Interna,Contestada,2,50,54,4,25.0,2.0
2019-10-29,166916,906394,A,Saliente,Externa,Contestada,1,49,57,8,49.0,8.0
2019-10-29,166916,906394,A,Saliente,Interna,Perdida,4,0,25,25,0.0,6.25
2019-10-30,166916,906396,A,Entrante,Externa,Contestada,4,269,438,169,67.25,42.25
2019-10-30,166916,906396,A,Saliente,Externa,Perdida,1,0,3,3,0.0,3.0
2019-10-30,166916,906406,A,Saliente,Interna,Perdida,3,0,11,11,0.0,3.67
2019-10-30,166916,906398,A,Entrante,Externa,Contestada,2,551,606,55,275.5,27.5
2019-10-30,166916,906412,A,Saliente,Interna,Perdida,4,87,164,77,21.75,19.25
2019-10-30,166916,906394,A,Saliente,Interna,Perdida,6,0,23,23,0.0,3.83
2019-10-30,166916,906406,A,Saliente,Externa,Contestada,11,1523,1642,119,138.45,10.82
2019-10-30,166916,906408,A,Entrante,Externa,Contestada,8,837,1033,196,104.62,24.5
2019-10-30,166916,906396,A,Saliente,Interna,Contestada,4,420,467,47,105.0,11.75
2019-10-30,166916,906404,A,Saliente,Interna,Contestada,2,116,127,11,58.0,5.5
2019-10-30,166916,906404,A,Saliente,Interna,Perdida,4,0,0,0,0.0,0.0
2019-10-30,166916,906404,A,Entrante,Externa,Contestada,6,364,528,164,60.67,27.33
2019-10-30,166916,906406,A,Entrante,Externa,Contestada,12,2169,2505,336,180.75,28.0
2019-10-30,166916,906406,A,Saliente,Externa,Perdida,2,0,67,67,0.0,33.5
2019-10-30,166916,,A,Entrante,Externa,Perdida,15,0,639,639,0.0,42.6
2019-10-30,166916,928282,A,Saliente,Interna,Perdida,1,0,10,10,0.0,10.0
2019-10-30,166916,906404,A,Saliente,Externa,Contestada,14,1314,1490,176,93.86,12.57
2019-10-30,166916,906404,A,Saliente,Externa,Perdida,3,0,96,96,0.0,32.0
2019-10-30,166916,906408,A,Saliente,Externa,Perdida,5,0,52,52,0.0,10.4
2019-10-30,166916,906412,A,Saliente,Interna,Contestada,8,496,578,82,62.0,10.25
2019-10-30,166916,906406,A,Saliente,Interna,Contestada,3,524,558,34,174.67,11.33
2019-10-30,166916,906394,A,Saliente,Interna,Contestada,4,137,156,19,34.25,4.75
2019-10-30,166916,906392,A,Saliente,Interna,Perdida,2,0,11,11,0.0,5.5
2019-10-30,166916,906396,A,Saliente,Externa,Contestada,3,347,351,4,115.67,1.33
2019-10-30,166916,906394,A,Saliente,Externa,Contestada,2,1847,1889,42,923.5,21.0
2019-10-31,166916,906396,A,Saliente,Interna,Perdida,1,0,26,26,0.0,26.0
2019-10-31,166916,906412,A,Saliente,Interna,Perdida,3,0,3,3,0.0,1.0
2019-10-31,166916,906406,A,Entrante,Externa,Perdida,1,18,55,37,18.0,37.0
2019-10-31,166916,906404,A,Saliente,Externa,Perdida,1,0,56,56,0.0,56.0
2019-10-31,166916,906404,A,Saliente,Externa,Contestada,15,1534,1674,140,102.27,9.33
2019-10-31,166916,,A,Entrante,Externa,Perdida,7,0,72,72,0.0,10.29
2019-10-31,166916,906412,A,Saliente,Interna,Contestada,12,1034,1094,60,86.17,5.0
2019-10-31,166916,906406,A,Saliente,Externa,Contestada,6,505,558,53,84.17,8.83
2019-10-31,166916,906396,A,Saliente,Externa,Perdida,1,0,13,13,0.0,13.0
2019-10-31,166916,906404,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-31,166916,906408,A,Entrante,Externa,Contestada,6,524,669,145,87.33,24.17
2019-10-31,166916,906404,A,Saliente,Interna,Contestada,7,683,751,68,97.57,9.71
2019-10-31,166916,906396,A,Saliente,Interna,Contestada,1,61,85,24,61.0,24.0
2019-10-31,166916,906406,A,Saliente,Interna,Contestada,7,329,397,68,47.0,9.71
2019-10-31,166916,906404,A,Entrante,Externa,Contestada,12,1064,1466,402,88.67,33.5
2019-10-31,166916,906406,A,Entrante,Externa,Contestada,13,930,1306,376,71.54,28.92
2019-10-31,166916,906398,A,Entrante,Externa,Contestada,1,150,179,29,150.0,29.0
2019-10-31,166916,906398,A,Saliente,Interna,Contestada,1,42,49,7,42.0,7.0
2019-10-31,166916,906396,A,Saliente,Externa,Contestada,3,408,412,4,136.0,1.33
2019-11-01,166916,906396,A,Saliente,Externa,Contestada,3,194,205,11,64.67,3.67
2019-11-01,166916,906394,A,Saliente,Externa,Contestada,2,1063,1080,17,531.5,8.5
2019-11-01,166916,906394,A,Saliente,Interna,Perdida,2,0,1,1,0.0,0.5
2019-11-01,166916,906412,A,Saliente,Interna,Contestada,4,403,423,20,100.75,5.0
2019-11-01,166916,906412,A,Entrante,Externa,Contestada,1,36,51,15,36.0,15.0
2019-11-01,166916,906412,A,Saliente,Externa,Contestada,1,47,60,13,47.0,13.0
2019-11-01,166916,906396,A,Entrante,Externa,Contestada,2,449,490,41,224.5,20.5
2019-11-01,166916,906404,A,Saliente,Interna,Perdida,2,0,16,16,0.0,8.0
2019-11-01,166916,906406,A,Saliente,Externa,Perdida,8,0,122,122,0.0,15.25
2019-11-01,166916,906404,A,Saliente,Externa,Perdida,1,0,44,44,0.0,44.0
2019-11-01,166916,906404,A,Entrante,Externa,Contestada,11,1256,1534,278,114.18,25.27
2019-11-01,166916,906406,A,Entrante,Externa,Contestada,9,1214,1443,229,134.89,25.44
2019-11-01,166916,906394,A,Saliente,Interna,Contestada,4,124,136,12,31.0,3.0
2019-11-01,166916,906408,A,Entrante,Externa,Contestada,6,416,544,128,69.33,21.33
